server_config,arrival_pattern,target_rate_rps,repeat,request_id,prompt_tokens,requested_output_tokens,completed_output_tokens,scheduled_offset_s,submitted_offset_s,arrival_lag_ms,ttft_ms,tpot_ms,e2e_ms,http_status,finish_reason,success,slo_pass,error
baseline,poisson,0.5,1,47,512,64,64,94.0,94.00215098261833,2.150982618331909,83.05316790938377,11.039813625670615,778.5614263266325,200,length,True,True,
baseline,poisson,1.0,0,0,512,64,64,0.0,0.000926649197936058,0.926649197936058,82.69917592406273,11.059226675166023,779.4304564595222,200,length,True,True,
baseline,poisson,1.0,0,1,2048,256,256,0.9619043862133284,0.9625966046005487,0.692218542098999,254.84339520335197,16.416290322063016,4440.997427329421,200,length,True,True,
baseline,poisson,1.0,0,2,4096,64,64,1.7991575616814708,1.7993015758693218,0.1440141350030899,585.2943696081638,17.04559126307094,1659.166619181633,200,length,True,True,
baseline,poisson,1.0,0,3,128,64,64,2.349459292723649,2.3496345188468695,0.17522647976875305,70.99821418523788,16.667931089325556,1121.077872812748,200,length,True,True,
baseline,poisson,1.0,0,4,2048,64,64,3.1047465331507063,3.105508014559746,0.7614810019731522,276.66269056499004,16.48311858021078,1315.099161118269,200,length,True,True,
baseline,poisson,1.0,0,5,2048,128,128,3.4544337745860276,3.455312406644225,0.8786320686340332,286.8088185787201,12.280758983624263,1846.4652094990015,200,length,True,True,
baseline,poisson,1.0,0,6,2048,32,32,9.802261917436129,9.802593749016523,0.3318320959806442,268.2214491069317,12.458406809356905,654.4320601969957,200,length,True,True,
baseline,poisson,1.0,0,7,128,128,128,9.978376173025614,9.979304362088442,0.928189605474472,121.26710824668407,14.403366065752788,1950.4945985972881,200,length,True,True,
baseline,poisson,1.0,0,8,128,64,64,10.627822604008765,10.62808228470385,0.2596806734800339,31.944232061505318,12.791135836215247,837.7857897430658,200,length,True,True,
baseline,poisson,1.0,0,9,512,64,64,10.688357059548597,10.689022162929177,0.665104016661644,82.162881270051,11.766462069418695,823.4499916434288,200,length,True,True,
baseline,poisson,1.0,0,10,2048,32,32,11.606973987535847,11.608039826154709,1.0658390820026398,279.42219004034996,12.482165148661982,666.3693096488714,200,length,True,True,
baseline,poisson,1.0,0,11,128,128,128,11.887719835241384,11.888625267893076,0.9054318070411682,41.04994051158428,12.086217225653918,1575.999528169632,200,length,True,True,
